5.55,0,0,0,0,0,0,0,0,0,0,0,0
5.968,0,0,0,0,0,0,0,0,0,0,0,0
6.362,0,0,0,0,0,0,0,0,0,0,0,0
6.78,138,0,0,0,0,0,0,0,0,0,0,0
7.198,0,0,0,0,0,0,0,0,0,0,0,0
7.616,0,0,0,0,0,0,0,0,0,0,0,0
8.034,0,0,0,0,0,0,0,0,0,0,0,0
8.452,75,0,0,0,0,0,0,0,0,0,0,0
8.847,0,0,0,0,0,0,0,0,0,0,0,0
9.265,0,0,0,0,0,0,0,0,0,0,0,0
9.683,0,0,0,0,0,0,0,0,0,0,0,0
10.101,138,0,0,0,0,0,0,0,0,0,0,0
10.495,0,0,0,0,0,0,0,0,0,0,0,0
10.913,137,0,0,0,0,0,0,0,0,0,0,0
11.331,0,0,0,0,0,0,0,0,0,0,0,0
11.749,75,138,0,0,0,0,0,0,0,0,0,0
12.167,0,0,0,0,0,0,0,0,0,0,0,0
12.585,0,0,0,0,0,0,0,0,0,0,0,0
12.98,0,0,0,0,0,0,0,0,0,0,0,0
13.398,75,0,0,0,0,0,0,0,0,0,0,0
13.816,0,0,0,0,0,0,0,0,0,0,0,0
14.234,0,0,0,0,0,0,0,0,0,0,0,0
14.652,0,0,0,0,0,0,0,0,0,0,0,0
15.07,192,0,0,0,0,0,0,0,0,0,0,0
15.464,0,0,0,0,0,0,0,0,0,0,0,0
15.882,0,0,0,0,0,0,0,0,0,0,0,0
16.3,0,0,0,0,0,0,0,0,0,0,0,0
16.718,128,0,0,0,0,0,0,0,0,0,0,0
17.113,0,0,0,0,0,0,0,0,0,0,0,0
17.531,84,0,0,0,0,0,0,0,0,0,0,0
17.949,0,0,0,0,0,0,0,0,0,0,0,0
18.367,138,75,0,0,0,0,0,0,0,0,0,0
18.785,0,0,0,0,0,0,0,0,0,0,0,0
19.203,0,0,0,0,0,0,0,0,0,0,0,0
19.621,0,0,0,0,0,0,0,0,0,0,0,0
20.039,0,0,0,0,0,0,0,0,0,0,0,0
20.434,138,0,0,0,0,0,0,0,0,0,0,0
20.852,138,0,0,0,0,0,0,0,0,0,0,0
21.269,74,0,0,0,0,0,0,0,0,0,0,0
21.687,75,0,0,0,0,0,0,0,0,0,0,0
22.105,0,0,0,0,0,0,0,0,0,0,0,0
22.5,0,0,0,0,0,0,0,0,0,0,0,0
22.918,0,0,0,0,0,0,0,0,0,0,0,0
23.336,0,0,0,0,0,0,0,0,0,0,0,0
23.754,138,0,0,0,0,0,0,0,0,0,0,0
24.172,138,0,0,0,0,0,0,0,0,0,0,0
24.567,74,0,0,0,0,0,0,0,0,0,0,0
24.985,75,0,0,0,0,0,0,0,0,0,0,0
25.403,0,0,0,0,0,0,0,0,0,0,0,0
25.821,0,0,0,0,0,0,0,0,0,0,0,0
26.239,0,0,0,0,0,0,0,0,0,0,0,0
26.657,0,0,0,0,0,0,0,0,0,0,0,0
27.051,138,0,0,0,0,0,0,0,0,0,0,0
27.469,138,0,0,0,0,0,0,0,0,0,0,0
27.887,138,0,0,0,0,0,0,0,0,0,0,0
28.305,75,0,0,0,0,0,0,0,0,0,0,0
28.723,0,0,0,0,0,0,0,0,0,0,0,0
29.141,0,0,0,0,0,0,0,0,0,0,0,0
29.536,0,0,0,0,0,0,0,0,0,0,0,0
29.954,74,137,0,0,0,0,0,0,0,0,0,0
30.372,0,0,0,0,0,0,0,0,0,0,0,0
30.79,138,75,0,0,0,0,0,0,0,0,0,0
31.208,0,0,0,0,0,0,0,0,0,0,0,0
31.602,20,191,0,0,0,0,0,0,0,0,0,0
32.02,0,0,0,0,0,0,0,0,0,0,0,0
32.438,138,0,0,0,0,0,0,0,0,0,0,0
32.856,138,0,0,0,0,0,0,0,0,0,0,0
33.274,0,0,0,0,0,0,0,0,0,0,0,0
33.669,0,0,0,0,0,0,0,0,0,0,0,0
34.087,75,0,0,0,0,0,0,0,0,0,0,0
34.505,75,0,0,0,0,0,0,0,0,0,0,0
34.923,0,0,0,0,0,0,0,0,0,0,0,0
35.341,0,0,0,0,0,0,0,0,0,0,0,0
35.759,138,0,0,0,0,0,0,0,0,0,0,0
36.153,138,0,0,0,0,0,0,0,0,0,0,0
36.571,0,0,0,0,0,0,0,0,0,0,0,0
36.989,0,0,0,0,0,0,0,0,0,0,0,0
37.407,74,0,0,0,0,0,0,0,0,0,0,0
37.825,138,0,0,0,0,0,0,0,0,0,0,0
38.243,75,138,0,0,0,0,0,0,0,0,0,0
38.638,0,0,0,0,0,0,0,0,0,0,0,0
39.056,138,0,0,0,0,0,0,0,0,0,0,0
39.474,75,0,0,0,0,0,0,0,0,0,0,0
39.892,194,0,0,0,0,0,0,0,0,0,0,0
40.31,22,0,0,0,0,0,0,0,0,0,0,0
40.705,92,0,0,0,0,0,0,0,0,0,0,0
41.123,155,0,0,0,0,0,0,0,0,0,0,0
41.54,138,75,0,0,0,0,0,0,0,0,0,0
41.958,137,74,0,0,0,0,0,0,0,0,0,0
42.376,22,194,0,0,0,0,0,0,0,0,0,0
42.794,138,0,0,0,0,0,0,0,0,0,0,0
43.189,191,0,0,0,0,0,0,0,0,0,0,0
43.607,138,0,0,0,0,0,0,0,0,0,0,0
44.025,75,0,0,0,0,0,0,0,0,0,0,0
44.443,20,0,0,0,0,0,0,0,0,0,0,0
44.861,75,0,0,0,0,0,0,0,0,0,0,0
45.279,138,0,0,0,0,0,0,0,0,0,0,0
45.697,75,0,0,0,0,0,0,0,0,0,0,0
46.092,137,0,0,0,0,0,0,0,0,0,0,0
46.51,74,0,0,0,0,0,0,0,0,0,0,0
46.928,138,0,0,0,0,0,0,0,0,0,0,0
47.345,138,0,0,0,0,0,0,0,0,0,0,0
47.763,74,0,0,0,0,0,0,0,0,0,0,0
48.158,138,0,0,0,0,0,0,0,0,0,0,0
48.576,137,0,0,0,0,0,0,0,0,0,0,0
48.994,194,0,0,0,0,0,0,0,0,0,0,0
49.412,194,0,0,0,0,0,0,0,0,0,0,0
49.83,138,0,0,0,0,0,0,0,0,0,0,0
50.248,31,0,0,0,0,0,0,0,0,0,0,0
50.643,185,0,0,0,0,0,0,0,0,0,0,0
51.061,22,0,0,0,0,0,0,0,0,0,0,0
51.479,192,0,0,0,0,0,0,0,0,0,0,0
51.897,191,0,0,0,0,0,0,0,0,0,0,0
52.315,138,0,0,0,0,0,0,0,0,0,0,0
52.733,137,0,0,0,0,0,0,0,0,0,0,0
53.127,75,138,0,0,0,0,0,0,0,0,0,0
53.545,137,74,0,0,0,0,0,0,0,0,0,0
53.963,138,75,0,0,0,0,0,0,0,0,0,0
54.381,191,20,0,0,0,0,0,0,0,0,0,0
54.799,138,0,0,0,0,0,0,0,0,0,0,0
55.217,137,0,0,0,0,0,0,0,0,0,0,0
55.612,74,0,0,0,0,0,0,0,0,0,0,0
56.03,74,0,0,0,0,0,0,0,0,0,0,0
56.448,138,75,0,0,0,0,0,0,0,0,0,0
56.866,138,0,0,0,0,0,0,0,0,0,0,0
57.284,138,0,0,0,0,0,0,0,0,0,0,0
57.678,138,75,0,0,0,0,0,0,0,0,0,0
58.073,46,217,0,0,0,0,0,0,0,0,0,0
58.514,138,0,0,0,0,0,0,0,0,0,0,0
58.932,137,0,0,0,0,0,0,0,0,0,0,0
59.35,138,0,0,0,0,0,0,0,0,0,0,0
59.768,0,0,0,0,0,0,0,0,0,0,0,0
60.163,74,0,0,0,0,0,0,0,0,0,0,0
60.581,75,138,0,0,0,0,0,0,0,0,0,0
60.999,20,191,0,0,0,0,0,0,0,0,0,0
61.417,138,75,0,0,0,0,0,0,0,0,0,0
61.835,20,0,0,0,0,0,0,0,0,0,0,0
62.229,128,0,0,0,0,0,0,0,0,0,0,0
62.647,194,22,0,0,0,0,0,0,0,0,0,0
63.065,0,0,0,0,0,0,0,0,0,0,0,0
63.483,192,0,0,0,0,0,0,0,0,0,0,0
63.878,138,0,0,0,0,0,0,0,0,0,0,0
64.319,75,0,0,0,0,0,0,0,0,0,0,0
64.714,181,118,0,0,0,0,0,0,0,0,0,0
65.132,138,0,0,0,0,0,0,0,0,0,0,0
65.55,138,0,0,0,0,0,0,0,0,0,0,0
65.968,22,0,0,0,0,0,0,0,0,0,0,0
66.363,0,0,0,0,0,0,0,0,0,0,0,0
66.781,192,0,0,0,0,0,0,0,0,0,0,0
67.199,75,0,0,0,0,0,0,0,0,0,0,0
67.617,20,0,0,0,0,0,0,0,0,0,0,0
68.034,185,212,0,0,0,0,0,0,0,0,0,0
68.452,40,31,0,0,0,0,0,0,0,0,0,0
68.847,185,212,0,0,0,0,0,0,0,0,0,0
69.265,31,40,0,0,0,0,0,0,0,0,0,0
69.683,75,138,0,0,0,0,0,0,0,0,0,0
70.101,137,74,0,0,0,0,0,0,0,0,0,0
70.496,22,194,0,0,0,0,0,0,0,0,0,0
70.914,0,0,0,0,0,0,0,0,0,0,0,0
71.332,64,235,0,0,0,0,0,0,0,0,0,0
71.75,138,0,0,0,0,0,0,0,0,0,0,0
72.168,138,0,0,0,0,0,0,0,0,0,0,0
72.586,75,138,0,0,0,0,0,0,0,0,0,0
73.004,0,0,0,0,0,0,0,0,0,0,0,0
73.398,75,0,0,0,0,0,0,0,0,0,0,0
73.816,75,0,0,0,0,0,0,0,0,0,0,0
74.234,40,0,0,0,0,0,0,0,0,0,0,0
74.652,75,138,0,0,0,0,0,0,0,0,0,0
75.07,192,0,0,0,0,0,0,0,0,0,0,0
75.465,84,0,0,0,0,0,0,0,0,0,0,0
75.883,21,0,0,0,0,0,0,0,0,0,0,0
76.301,0,0,0,0,0,0,0,0,0,0,0,0
76.719,21,0,0,0,0,0,0,0,0,0,0,0
77.113,129,0,0,0,0,0,0,0,0,0,0,0
77.555,192,0,0,0,0,0,0,0,0,0,0,0
77.949,137,74,0,0,0,0,0,0,0,0,0,0
78.367,21,0,0,0,0,0,0,0,0,0,0,0
78.785,75,0,0,0,0,0,0,0,0,0,0,0
79.203,138,0,0,0,0,0,0,0,0,0,0,0
79.621,0,0,0,0,0,0,0,0,0,0,0,0
80.039,194,0,0,0,0,0,0,0,0,0,0,0
80.434,194,0,0,0,0,0,0,0,0,0,0,0
80.852,194,22,0,0,0,0,0,0,0,0,0,0
81.27,75,138,0,0,0,0,0,0,0,0,0,0
81.688,0,0,0,0,0,0,0,0,0,0,0,0
82.106,192,0,0,0,0,0,0,0,0,0,0,0
82.524,137,0,0,0,0,0,0,0,0,0,0,0
82.942,192,0,0,0,0,0,0,0,0,0,0,0
83.336,137,0,0,0,0,0,0,0,0,0,0,0
83.754,138,75,0,0,0,0,0,0,0,0,0,0
84.172,75,138,0,0,0,0,0,0,0,0,0,0
