3.39,210,0,0,0,0,0,0,0,0,0,0,0
3.878,192,0,0,0,0,0,0,0,0,0,0,0
4.365,210,0,0,0,0,0,0,0,0,0,0,0
4.853,138,0,0,0,0,0,0,0,0,0,0,0
5.364,210,0,0,0,0,0,0,0,0,0,0,0
5.851,192,0,0,0,0,0,0,0,0,0,0,0
6.339,210,0,0,0,0,0,0,0,0,0,0,0
6.827,60,232,0,0,0,0,0,0,0,0,0,0
7.314,138,0,0,0,0,0,0,0,0,0,0,0
7.825,0,0,0,0,0,0,0,0,0,0,0,0
8.313,20,191,75,138,0,0,0,0,0,0,0,0
8.8,60,232,0,0,0,0,0,0,0,0,0,0
9.288,84,0,0,0,0,0,0,0,0,0,0,0
9.776,0,0,0,0,0,0,0,0,0,0,0,0
10.263,20,191,75,138,0,0,0,0,0,0,0,0
10.774,138,0,0,0,0,0,0,0,0,0,0,0
11.262,84,0,0,0,0,0,0,0,0,0,0,0
11.749,0,0,0,0,0,0,0,0,0,0,0,0
12.237,191,20,138,75,0,0,0,0,0,0,0,0
12.748,75,0,0,0,0,0,0,0,0,0,0,0
13.212,211,0,0,0,0,0,0,0,0,0,0,0
13.723,0,0,0,0,0,0,0,0,0,0,0,0
14.211,191,20,138,75,0,0,0,0,0,0,0,0
14.698,138,0,0,0,0,0,0,0,0,0,0,0
15.186,74,0,0,0,0,0,0,0,0,0,0,0
15.697,0,0,0,0,0,0,0,0,0,0,0,0
16.184,138,75,0,0,0,0,0,0,0,0,0,0
16.672,138,0,0,0,0,0,0,0,0,0,0,0
17.16,192,0,0,0,0,0,0,0,0,0,0,0
17.647,0,0,0,0,0,0,0,0,0,0,0,0
18.135,191,20,191,20,75,138,0,0,0,0,0,0
18.622,232,60,0,0,0,0,0,0,0,0,0,0
19.133,40,0,0,0,0,0,0,0,0,0,0,0
19.621,0,0,0,0,0,0,0,0,0,0,0,0
20.108,20,191,75,138,0,0,0,0,0,0,0,0
20.596,232,60,0,0,0,0,0,0,0,0,0,0
21.084,138,0,0,0,0,0,0,0,0,0,0,0
21.595,0,0,0,0,0,0,0,0,0,0,0,0
22.082,191,20,138,75,0,0,0,0,0,0,0,0
22.57,60,232,0,0,0,0,0,0,0,0,0,0
23.057,75,212,0,0,0,0,0,0,0,0,0,0
23.545,0,0,0,0,0,0,0,0,0,0,0,0
24.056,138,75,0,0,0,0,0,0,0,0,0,0
24.543,60,232,0,0,0,0,0,0,0,0,0,0
25.031,138,40,0,0,0,0,0,0,0,0,0,0
25.519,0,0,0,0,0,0,0,0,0,0,0,0
26.006,20,191,138,75,0,0,0,0,0,0,0,0
26.494,21,0,0,0,0,0,0,0,0,0,0,0
27.005,191,0,0,0,0,0,0,0,0,0,0,0
27.492,0,0,0,0,0,0,0,0,0,0,0,0
27.98,20,191,138,75,0,0,0,0,0,0,0,0
28.468,22,0,0,0,0,0,0,0,0,0,0,0
28.955,75,0,0,0,0,0,0,0,0,0,0,0
29.466,0,0,0,0,0,0,0,0,0,0,0,0
29.954,75,138,0,0,0,0,0,0,0,0,0,0
30.441,21,0,0,0,0,0,0,0,0,0,0,0
30.929,75,0,0,0,0,0,0,0,0,0,0,0
31.417,0,0,0,0,0,0,0,0,0,0,0,0
31.904,20,191,138,75,0,0,0,0,0,0,0,0
32.392,192,0,0,0,0,0,0,0,0,0,0,0
32.903,138,0,0,0,0,0,0,0,0,0,0,0
33.39,0,0,0,0,0,0,0,0,0,0,0,0
33.878,20,191,138,75,0,0,0,0,0,0,0,0
34.366,60,232,0,0,0,0,0,0,0,0,0,0
34.853,212,0,0,0,0,0,0,0,0,0,0,0
35.364,0,0,0,0,0,0,0,0,0,0,0,0
35.852,20,191,138,75,0,0,0,0,0,0,0,0
36.339,60,232,0,0,0,0,0,0,0,0,0,0
36.827,75,0,0,0,0,0,0,0,0,0,0,0
37.338,0,0,0,0,0,0,0,0,0,0,0,0
37.825,209,0,0,0,0,0,0,0,0,0,0,0
38.313,21,0,0,0,0,0,0,0,0,0,0,0
38.801,212,0,0,0,0,0,0,0,0,0,0,0
39.288,0,0,0,0,0,0,0,0,0,0,0,0
39.776,40,0,0,0,0,0,0,0,0,0,0,0
40.287,21,0,0,0,0,0,0,0,0,0,0,0
40.774,212,0,0,0,0,0,0,0,0,0,0,0
41.262,0,0,0,0,0,0,0,0,0,0,0,0
41.749,40,0,0,0,0,0,0,0,0,0,0,0
42.237,21,0,0,0,0,0,0,0,0,0,0,0
42.725,212,0,0,0,0,0,0,0,0,0,0,0
43.212,0,0,0,0,0,0,0,0,0,0,0,0
43.723,40,0,0,0,0,0,0,0,0,0,0,0
44.211,21,0,0,0,0,0,0,0,0,0,0,0
44.698,212,0,0,0,0,0,0,0,0,0,0,0
45.186,0,0,0,0,0,0,0,0,0,0,0,0
45.674,40,0,0,0,0,0,0,0,0,0,0,0
46.184,21,0,0,0,0,0,0,0,0,0,0,0
46.672,212,0,0,0,0,0,0,0,0,0,0,0
47.16,0,0,0,0,0,0,0,0,0,0,0,0
47.647,40,0,0,0,0,0,0,0,0,0,0,0
48.158,21,0,0,0,0,0,0,0,0,0,0,0
48.646,212,0,0,0,0,0,0,0,0,0,0,0
49.133,0,0,0,0,0,0,0,0,0,0,0,0
49.621,40,0,0,0,0,0,0,0,0,0,0,0
50.109,21,0,0,0,0,0,0,0,0,0,0,0
50.596,212,0,0,0,0,0,0,0,0,0,0,0
51.084,0,0,0,0,0,0,0,0,0,0,0,0
51.595,40,0,0,0,0,0,0,0,0,0,0,0
52.082,21,0,0,0,0,0,0,0,0,0,0,0
52.57,212,0,0,0,0,0,0,0,0,0,0,0
53.058,0,0,0,0,0,0,0,0,0,0,0,0
53.545,40,0,0,0,0,0,0,0,0,0,0,0
54.056,60,232,0,0,0,0,0,0,0,0,0,0
54.544,212,0,0,0,0,0,0,0,0,0,0,0
55.031,0,0,0,0,0,0,0,0,0,0,0,0
55.519,191,20,75,138,0,0,0,0,0,0,0,0
56.007,60,232,0,0,0,0,0,0,0,0,0,0
56.494,21,0,0,0,0,0,0,0,0,0,0,0
57.005,0,0,0,0,0,0,0,0,0,0,0,0
57.493,75,138,0,0,0,0,0,0,0,0,0,0
57.98,192,0,0,0,0,0,0,0,0,0,0,0
58.468,192,0,0,0,0,0,0,0,0,0,0,0
58.955,0,0,0,0,0,0,0,0,0,0,0,0
59.443,20,191,138,75,0,0,0,0,0,0,0,0
59.954,138,74,0,0,0,0,0,0,0,0,0,0
60.442,20,0,0,0,0,0,0,0,0,0,0,0
60.929,0,0,0,0,0,0,0,0,0,0,0,0
61.417,20,191,138,75,0,0,0,0,0,0,0,0
61.928,138,0,0,0,0,0,0,0,0,0,0,0
62.415,192,0,0,0,0,0,0,0,0,0,0,0
62.903,0,0,0,0,0,0,0,0,0,0,0,0
63.39,138,75,0,0,0,0,0,0,0,0,0,0
63.878,40,0,0,0,0,0,0,0,0,0,0,0
64.366,212,40,0,0,0,0,0,0,0,0,0,0
64.853,0,0,0,0,0,0,0,0,0,0,0,0
65.364,138,75,0,0,0,0,0,0,0,0,0,0
65.852,232,60,0,0,0,0,0,0,0,0,0,0
66.339,21,0,0,0,0,0,0,0,0,0,0,0
66.827,0,0,0,0,0,0,0,0,0,0,0,0
67.338,138,75,0,0,0,0,0,0,0,0,0,0
67.825,212,40,0,0,0,0,0,0,0,0,0,0
68.336,75,0,0,0,0,0,0,0,0,0,0,0
68.824,0,0,0,0,0,0,0,0,0,0,0,0
